,density,vpa,packing fraction,PymatgenData minimum boiling_point,PymatgenData mean boiling_point,PymatgenData maximum boiling_point,PymatgenData minimum molar_volume,PymatgenData mean molar_volume,PymatgenData maximum molar_volume,MagpieData minimum FirstIonizationEnergy,MagpieData mean FirstIonizationEnergy,MagpieData maximum FirstIonizationEnergy,holder_mean::0 Average bond length,holder_mean::0 Average bond angle,MagpieData mean SpaceGroupNumber,MagpieData minimum Number,MagpieData mean Number,MagpieData maximum Number,MagpieData minimum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData maximum MeltingT,MagpieData minimum Column,MagpieData mean Column,MagpieData maximum Column,MagpieData minimum Row,MagpieData mean Row,MagpieData maximum Row,MagpieData minimum CovalentRadius,MagpieData mean CovalentRadius,MagpieData maximum CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData maximum Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData maximum NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData maximum NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData maximum NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData maximum NfValence,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,PymatgenData minimum block,PymatgenData mean block,PymatgenData maximum block,PymatgenData minimum atomic_mass,PymatgenData mean atomic_mass,PymatgenData maximum atomic_mass,PymatgenData minimum atomic_radius,PymatgenData mean atomic_radius,PymatgenData maximum atomic_radius,cohesive energy (MP)
1380,2.244518259,44.21438753,0.828784322,1032,1239,1860,18.19,39.0025,45.94,4.3406633,5.407594975,8.60839,3.898848724,0.898729698,213.25,19,27,51,3,23.5,85,336.53,478.3425,903.78,1,4.5,15,4,4.25,5,139,187,203,0.82,1.1275,2.05,1,1.25,2,0,0.75,3,0,2.5,10,0,0,0,31.56,62.72,73.10666667,1,1.25,2,39.0983,59.763725,121.76,1.45,2.0125,2.2,1.74500793
1381,4.176195482,15.23274847,0.835477379,90.2,1362.87619,4682,14.02,22.00857143,45.94,4.3406633,10.18803587,13.61805,2.57045883,0.792375837,96.66666667,8,17.71428571,40,3,60.76190476,87,54.8,602.0819048,2128,1,10.28571429,16,2,3.095238095,5,66,118.047619,203,0.82,2.438571429,3.44,1,1.80952381,2,0,2.285714286,4,0,0.476190476,2,0,0,0,9.105,24.65055556,73.10666667,1,2.047619048,3,15.9994,38.30980952,91.224,0.6,1.130952381,2.2,6.943620577
1382,3.054736685,15.40756849,0.548835785,90.2,1017.986667,3173,12.06,20.03933333,45.94,4.3406633,10.86951577,13.61805,2.309344279,0.650778195,92.53333333,8,13.46666667,50,3,73.53333333,87,54.8,448.8226667,1687,1,13.46666667,16,2,2.666666667,5,66,98.13333333,203,0.82,2.684,3.44,1,1.866666667,2,0,2.933333333,4,0,0.666666667,10,0,0,0,9.105,21.51755556,73.10666667,1,1.866666667,2,15.9994,28.34384667,118.71,0.6,0.97,2.2,6.192274233
1383,2.240715717,16.52761938,0.482620841,90.2,1037.853333,3173,12.06,19.75733333,45.94,4.3406633,10.92336644,13.61805,2.254112553,0.64824752,98.26666667,8,11.06666667,19,3,73.4,87,54.8,527.6173333,1687,1,13.46666667,16,2,2.533333333,4,66,96.26666667,203,0.82,2.68,3.44,1,1.866666667,2,0,2.933333333,4,0,0,0,0,0,0,9.105,20.66122222,73.10666667,1,1.866666667,2,15.9994,22.30221333,39.0983,0.6,0.946666667,2.2,6.469008687
1384,3.613963205,21.82987324,1.050838756,90.2,723.4222222,2022,17.36,30.16222222,45.94,4.3406633,8.805720356,13.61805,2.800019889,0.694905062,132.1111111,8,21.11111111,82,3,49,87,54.8,240.6588889,600.61,1,9.111111111,16,2,3.333333333,6,66,135.7777778,203,0.82,2.152222222,3.44,1,1.555555556,2,0,2,4,0,1.111111111,10,0,1.555555556,14,9.105,39.66185185,73.10666667,1,1.555555556,2,15.9994,47.51008889,207.2,0.6,1.444444444,2.2,3.828518696
1385,2.977324241,21.01402618,1.029989927,90.2,818.2,2875,16.29,29.94333333,45.94,4.3406633,8.797641467,13.61805,2.762521261,0.716164337,122.7777778,8,17.55555556,50,3,48.88888889,87,54.8,230.0444444,505.08,1,9.111111111,16,2,3.222222222,5,66,135,203,0.82,2.111111111,3.44,1,1.555555556,2,0,2,4,0,1.111111111,10,0,0,0,9.105,40.23685185,73.10666667,1,1.555555556,2,15.9994,37.67786667,118.71,0.6,1.405555556,2.2,4.102505656
1386,2.551732808,18.53495003,0.852254347,90.2,932.2615385,3680,8.32,24.76307692,45.94,4.3406633,9.706260246,13.61805,2.626175412,0.691821824,112.1538462,8,13.69230769,23,3,54.84615385,87,54.8,468.9015385,2183,1,9.692307692,16,2,2.923076923,4,66,121.5384615,203,0.82,2.355384615,3.44,1,1.692307692,2,0,2.153846154,4,0,0.461538462,3,0,0,0,9.105,29.39858974,73.10666667,1,1.846153846,3,15.9994,28.48246154,50.9415,0.6,1.207692308,2.2,5.327099046
1387,1.923342779,34.99691912,0.804530115,550,915.4285714,1180,9.16,32.42285714,45.94,4.3406633,6.8186046,10.48669,3.418878941,0.838861138,159.1428571,15,19.42857143,30,3,35.28571429,83,317.3,381.9142857,692.68,1,6.571428571,15,3,3.714285714,4,107,164,203,0.82,1.33,2.19,1,1.428571429,2,0,0.857142857,3,0,1.428571429,10,0,0,0,13.96,50.21816327,73.10666667,1,1.571428571,3,30.973762,40.53567486,65.409,1,1.735714286,2.2,2.064739311
1388,1.912577202,29.71361725,0.685011495,550,742.8,1032,17.02,28.588,45.94,4.3406633,8.02827932,10.48669,3.190596995,0.739016994,92.8,15,16.6,19,3,51,83,317.3,324.992,336.53,1,9.4,15,3,3.4,4,107,145.4,203,0.82,1.642,2.19,1,1.6,2,0,1.8,3,0,0,0,0,0,0,22.5702381,42.78480952,73.10666667,1,1.6,2,30.973762,34.2235772,39.0983,1,1.48,2.2,2.905135088
1389,2.922143894,29.11512826,0.505146214,717.87,1381.562941,5731,10.85,22.13470588,45.94,4.3406633,8.613053129,10.36001,3.147136015,0.728566942,126.1176471,16,23.41176471,73,3,63.29411765,88,336.53,717.5341176,3290,1,11.17647059,16,3,3.588235294,6,105,135.7058824,203,0.82,2.038823529,2.58,1,1.764705882,2,0,2.588235294,4,0,0.352941176,3,0,1.647058824,14,18.12,36.01895833,73.10666667,1,1.882352941,3,32.065,51.23552706,180.94788,1,1.335294118,2.2,4.667075944
1390,3.372813678,35.59439609,0.566973171,958,1302.166667,2875,16.29,26.23833333,45.94,4.3406633,7.547069433,9.75239,3.374845276,0.705247618,106.8333333,19,31.66666667,50,3,58.83333333,89,336.53,443.3566667,505.08,1,10.66666667,16,4,4.166666667,5,120,150.8333333,203,0.82,1.875,2.55,1,1.666666667,2,0,2.333333333,4,0,6.666666667,10,0,0,0,25.92,42.87638889,73.10666667,1,1.666666667,2,39.0983,72.29776667,118.71,1.15,1.55,2.2,3.07679328
1391,3.777948165,33.5277957,0.532263075,958,1361.133333,2875,16.29,24.266,45.94,4.3406633,7.82756888,9.75239,3.350482262,0.77430686,96.73333333,19,33.2,50,3,64.26666667,89,336.53,454.224,505.08,1,11.6,16,4,4.2,5,120,145.9333333,203,0.82,1.970666667,2.55,1,1.733333333,2,0,2.533333333,4,0,7.333333333,10,0,0,0,25.92,39.97611111,73.10666667,1,1.733333333,2,39.0983,76.28021333,118.71,1.15,1.49,2.2,3.116179145
1392,2.498869224,19.50611171,1.329978077,90.2,719.6181818,1363,14,32.64363636,45.94,4.3406633,8.014764982,13.61805,2.861946893,0.852793027,146.9090909,8,14.36363636,19,3,39.45454545,87,54.8,287.3981818,923,1,6.545454545,16,2,3.181818182,4,66,147.5454545,203,0.82,1.817272727,3.44,1,1.454545455,2,0,1.454545455,4,0,0,0,0,0,0,9.105,45.26818182,73.10666667,1,1.363636364,2,15.9994,29.35385455,39.0983,0.6,1.554545455,2.2,3.451807418
1393,2.10353627,29.98211104,0.897088356,717.87,1036.134545,2334,7.35,31.37363636,45.94,4.3406633,6.810730891,10.36001,3.310349672,0.899572521,170.0909091,16,18.45454545,25,3,38.36363636,88,336.53,462.8745455,1519,1,7,16,3,3.636363636,4,105,161.5454545,203,0.82,1.526363636,2.58,1,1.454545455,2,0,1.454545455,4,0,0.454545455,5,0,0,0,10.48758621,50.20682602,73.10666667,1,1.545454545,3,32.065,37.98071318,54.938045,1,1.690909091,2.2,3.292364204
1394,2.708765525,33.73683584,0.820764513,958,1123.454545,2334,7.35,31.69727273,45.94,4.3406633,6.589778164,9.75239,3.446157921,0.900553117,149.7272727,19,25,34,3,38.72727273,89,336.53,501.2890909,1519,1,7,16,4,4,4,120,167,203,0.82,1.515454545,2.55,1,1.454545455,2,0,1.454545455,4,0,4.090909091,10,0,0,0,10.48758621,50.25523511,73.10666667,1,1.545454545,3,39.0983,55.03344045,78.96,1.15,1.745454545,2.2,2.865940053
1395,2.974036382,40.60326428,0.727849295,1032,1233.636364,2334,7.35,33.16636364,45.94,4.3406633,6.319672709,9.0096,3.66902524,0.902533528,199.9090909,19,31.54545455,52,3,39.09090909,90,336.53,584.4381818,1519,1,7,16,4,4.363636364,5,138,173.5454545,203,0.82,1.351818182,2.1,1,1.454545455,2,0,1.454545455,4,0,4.090909091,10,0,0,0,10.48758621,53.47099269,73.10666667,1,1.545454545,3,39.0983,72.72071318,127.6,1.4,1.836363636,2.2,2.651127852
1396,3.880399306,23.99656017,1.028978797,90.2,822.0769231,2022,17.36,30.68923077,45.94,4.3406633,8.3821146,13.61805,2.917549842,0.75424291,144.9230769,8,24.46153846,82,3,47.30769231,87,54.8,268.8,600.61,1,8.769230769,16,2,3.538461538,6,66,141.5384615,203,0.82,2.06,3.44,1,1.538461538,2,0,1.846153846,4,0,1.538461538,10,0,2.153846154,14,9.105,41.56807692,73.10666667,1,1.538461538,2,15.9994,56.07590769,207.2,0.6,1.523076923,2.2,3.695223896
1397,2.514424431,17.73217123,1.071865124,90.2,877.96,3173,12.06,28.08533333,45.94,4.3406633,9.178245987,13.61805,2.583138071,0.755092816,127.4666667,8,13.2,19,3,52.2,87,54.8,385.1186667,1687,1,9.733333333,16,2,2.933333333,4,66,126.8,203,0.82,2.186666667,3.44,1,1.6,2,0,2.133333333,4,0,0,0,0,0,0,9.105,36.217,73.10666667,1,1.6,2,15.9994,26.85044,39.0983,0.6,1.306666667,2.2,5.054044681
1398,2.456961905,19.92946314,0.993286365,90.2,929.56,3560,10.64,27.896,45.94,4.3406633,9.00177132,13.61805,2.688783348,0.706743683,123.0666667,8,14.26666667,22,3,47.53333333,87,54.8,418.9853333,1941,1,8.4,16,2,3.066666667,4,66,133.3333333,203,0.82,2.138666667,3.44,1,1.6,2,0,1.866666667,4,0,0.266666667,2,0,0,0,9.105,35.717,73.10666667,1,1.733333333,3,15.9994,29.48797333,47.867,0.6,1.346666667,2.2,5.265073806
1399,3.207165008,34.97721278,0.676720767,958,1263.571429,2875,16.29,29.05285714,45.94,4.3406633,7.089011414,9.75239,3.420052957,0.73494012,124.2857143,19,29.85714286,50,3,50.85714286,89,336.53,428.0957143,505.08,1,9.285714286,16,4,4.142857143,5,120,158.2857143,203,0.82,1.724285714,2.55,1,1.571428571,2,0,2,4,0,5.714285714,10,0,0,0,25.92,47.195,73.10666667,1,1.571428571,2,39.0983,67.55498571,118.71,1.15,1.642857143,2.2,3.001616735
1400,3.228343717,38.81088726,0.639968124,1032,1436,3173,12.06,30.18,45.94,4.3406633,6.886067129,9.0096,3.52636168,0.743563478,195.7142857,14,32.42857143,52,3,51,90,336.53,694.9385714,1687,1,9.285714286,16,3,4.285714286,5,111,162,203,0.82,1.522857143,2.1,1,1.571428571,2,0,2,4,0,4.285714286,10,0,0,0,20.44,49.15,73.10666667,1,1.571428571,2,28.0855,75.45434286,127.6,1.1,1.7,2.2,2.918993626
1401,2.624472422,37.64717939,0.676981187,332,682,1032,19.78,32.86,45.94,4.3406633,8.07723165,11.8138,3.351538,1.570796327,146.5,19,27,35,3,49,95,265.8,301.165,336.53,1,9,17,4,4,4,120,161.5,203,0.82,1.89,2.96,1,1.5,2,0,2.5,5,0,5,10,0,0,0,29.48,51.29333333,73.10666667,1,1.5,2,39.0983,59.50115,79.904,1.15,1.675,2.2,2.911033795
1402,1.903570406,32.5166187,0.75024757,239.11,635.555,1032,17.39,31.665,45.94,4.3406633,8.65414665,12.96763,3.191796,1.570796327,146.5,17,18,19,3,48.5,94,171.6,254.065,336.53,1,9,17,3,3.5,4,102,152.5,203,0.82,1.99,3.16,1,1.5,2,0,2.5,5,0,0,0,0,0,0,24.4975,48.80208333,73.10666667,1,1.5,2,35.453,37.27565,39.0983,1,1.6,2.2,3.18763493
1403,2.418273283,19.94643161,1.131175685,85.03,558.515,1032,11.2,28.57,45.94,4.3406633,10.88173165,17.4228,2.711992,1.570796327,122,9,14,19,3,48,93,53.5,195.015,336.53,1,9,17,2,3,4,57,130,203,0.82,2.4,3.98,1,1.5,2,0,2.5,5,0,0,0,0,0,0,9.7075,41.40708333,73.10666667,1,1.5,2,18.9984032,29.0483516,39.0983,0.5,1.35,2.2,3.85188819
1404,2.972225316,46.37166692,0.6048551,457.4,744.7,1032,25.72,35.83,45.94,4.3406633,7.39596165,10.45126,3.592672,1.570796327,146.5,19,36,53,3,49.5,96,336.53,361.69,386.85,1,9,17,4,4.5,5,139,171,203,0.82,1.74,2.66,1,1.5,2,0,2.5,5,0,5,10,0,0,0,43.015,58.06083333,73.10666667,1,1.5,2,39.0983,83.001385,126.90447,1.4,1.8,2.2,2.59996
1405,5.419522922,10.96089925,0.558234226,90.2,1058.17,3743,7.35,14.108,22.39,5.5769,11.051582,13.61805,2.315788885,0.80830638,92.85,8,16.4,57,13,71.05,87,54.8,624.18,1519,3,12.2,16,2,2.9,6,66,98.6,207,1.1,2.6615,3.44,2,2,2,0,2.4,4,0,1.8,5,0,0,0,9.105,10.97853017,36.8975,2,2.4,3,15.9994,35.77322925,138.90547,0.6,0.9475,1.95,5.871290123
1406,5.677643206,18.93382038,0.497135031,717.87,2597.197333,4912,9.38,13.52733333,22.39,5.5769,8.734104,10.36001,2.803874524,0.804177555,141.8666667,16,29.13333333,57,13,67.8,88,388.36,1445.058667,2896,3,11.13333333,16,3,4,6,105,131.4,207,1.1,2.313333333,2.58,1,1.6,2,0,2.133333333,4,0,2.066666667,5,0,0,0,15.69,22.48883333,36.8975,2,2.466666667,3,32.065,64.737698,138.90547,1,1.243333333,1.95,5.812665427
1407,5.760193162,22.04063517,0.730689066,77.36,1910.18,3743,13.54,17.965,22.39,5.5769,10.0555,14.5341,2.583201345,0.705284747,194,7,32,57,13,47.5,82,63.05,628.025,1193,3,9,15,2,4,6,71,139,207,1.1,2.07,3.04,2,2,2,0,1.5,3,0,0.5,1,0,0,0,14.76875,25.833125,36.8975,2,2.5,3,14.0067,76.456085,138.90547,0.65,1.3,1.95,6.063843268
1408,4.795747223,13.54142943,0.744820454,90.2,1259.971429,3743,10.64,18.03571429,23.78,5.139076,10.28804229,13.61805,2.484262642,0.821954013,95,8,17.42857143,57,2,58,87,54.8,532.01,1941,1,10.28571429,16,2,3,6,66,113.8571429,207,0.93,2.475714286,3.44,1,1.857142857,2,0,2.285714286,4,0,0.428571429,2,0,0,0,9.105,17.03583333,36.8975,1,2.142857143,3,15.9994,39.10854847,138.90547,0.6,1.078571429,1.95,6.912962735
1409,5.277808009,20.16537155,1.081439395,90.2,1221.1,3743,17.36,28.2175,55.76,4.177128,9.247532,13.61805,2.811403457,0.793681267,111.75,8,27.5,57,4,47.75,87,54.8,403.765,1193,1,9,16,2,3.75,6,66,139.75,220,0.82,2.2,3.44,1,1.75,2,0,2,4,0,0.25,1,0,0,0,9.105,36.4575,90.7225,1,2,3,15.9994,64.0930175,138.90547,0.6,1.375,2.35,5.939544393
1410,5.67043566,13.57962305,0.750108841,90.2,1423.32,3743,15,17.894,22.39,5.5769,10.598508,13.61805,2.506705568,0.775322275,84.8,8,20.4,57,11,57,87,54.8,634.28,1814,3,10.8,16,2,3.2,6,66,115,207,1.1,2.556,3.44,2,2,2,0,2.4,4,0,0.4,1,0,0,0,9.105,17.2895,36.8975,2,2.4,3,15.9994,46.3719164,138.90547,0.6,1.07,1.95,7.732679531
1411,5.872769225,15.5971558,0.746324741,90.2,1524.52,3743,17.36,18.87,22.39,5.5769,10.52967,13.61805,2.604157989,0.733078182,84.8,8,24,57,12,57.2,87,54.8,631.28,1799,3,10.8,16,2,3.4,6,66,119,207,1.1,2.528,3.44,2,2,2,0,2.4,4,0,0.4,1,0,0,0,9.105,19.3155,36.8975,2,2.4,3,15.9994,55.161904,138.90547,0.6,1.11,1.95,7.652130118
1412,4.498647647,15.61650146,0.480095423,90.2,1297.3,3743,8.32,16.69166667,22.39,5.5769,11.13254833,13.61805,2.492468154,0.811344061,78.5,8,18.66666667,57,13,67.83333333,87,54.8,599.2,2183,3,12,16,2,3,6,66,104,207,1.1,2.748333333,3.44,2,2,2,0,2.666666667,4,0,0.666666667,3,0,0,0,9.105,14.38791667,36.8975,2,2.333333333,3,15.9994,42.30742833,138.90547,0.6,0.95,1.95,7.121663123
1413,5.093164792,27.69310565,0.63640652,550,2146.5,3743,17.02,19.705,22.39,5.5769,8.031795,10.48669,3.025454,1.570796327,98,15,36,57,13,48,83,317.3,755.15,1193,3,9,15,3,4.5,6,107,157,207,1.1,1.645,2.19,2,2,2,0,1.5,3,0,0.5,1,0,0,0,22.5702381,29.73386905,36.8975,2,2.5,3,30.973762,84.939616,138.90547,1,1.475,1.95,5.46164073
1414,4.819532913,23.06753574,0.569876451,550,1614.333333,3743,17.02,18.81,22.39,5.5769,8.850093333,10.48669,3.010497406,0.728651865,66,15,29,57,13,59.66666667,83,317.3,609.2,1193,3,11,15,3,4,6,107,140.3333333,207,1.1,1.826666667,2.19,2,2,2,0,2,3,0,0.333333333,1,0,0,0,22.5702381,27.34599206,36.8975,2,2.333333333,3,30.973762,66.950998,138.90547,1,1.316666667,1.95,4.877309839
1415,3.767286991,21.58156386,0.401602861,550,1082.166667,3743,17.02,17.915,22.39,5.5769,9.668391667,10.48669,2.858399881,0.690377687,34,15,22,57,13,71.33333333,83,317.3,463.25,1193,3,13,15,3,3.5,6,107,123.6666667,207,1.1,2.008333333,2.19,2,2,2,0,2.5,3,0,0.166666667,1,0,0,0,22.5702381,24.95811508,36.8975,2,2.166666667,3,30.973762,48.96238,138.90547,1,1.158333333,1.95,4.214439545
1416,3.847725078,31.12689583,0.753355975,717.87,1534.935,3743,15.53,27.3025,55.76,4.177128,7.618512,10.36001,3.243007212,0.79101334,140.75,16,31.5,57,4,48.25,88,312.46,570.545,1193,1,9,16,3,4.25,6,105,159.25,220,0.82,1.77,2.58,1,1.75,2,0,2,4,0,0.25,1,0,0,0,25.786875,44.7984375,90.7225,1,2,3,32.065,72.1258175,138.90547,1,1.575,2.35,5.107963728
1417,3.240674918,27.86890328,0.552338061,717.87,1535.497143,3743,12.06,21.76142857,55.76,4.177128,8.477964,10.36001,3.101293993,0.727149278,132.8571429,14,24.57142857,57,4,63.85714286,88,312.46,677.9857143,1687,1,11.71428571,16,3,3.714285714,6,105,136.8571429,220,0.82,2.02,2.58,1,1.857142857,2,0,2.571428571,4,0,0.142857143,1,0,0,0,20.44,35.88678571,90.7225,1,2,3,28.0855,54.38839571,138.90547,1,1.342857143,2.35,5.096389702
1418,4.56641314,34.75446101,0.70611226,958,1655,3743,16.42,27.7475,55.76,4.177128,7.314702,9.75239,3.363759108,0.790437988,112.75,34,40.5,57,4,48.75,89,312.46,623.365,1193,1,9,16,4,4.75,6,120,166.75,220,0.82,1.755,2.55,1,1.75,2,0,2,4,0,5.25,10,0,0,0,25.92,44.865,90.7225,1,2,3,78.96,95.5733175,138.90547,1.15,1.65,2.35,4.432146935
1419,4.837282095,23.23262824,0.565826873,717.87,1726.246667,3743,15.53,17.81666667,22.39,5.5769,8.76564,10.36001,3.086975356,0.813586982,111.3333333,16,29.66666667,57,13,63,88,388.36,656.5733333,1193,3,11.66666667,16,3,4,6,105,139,207,1.1,2.086666667,2.58,2,2,2,0,2.666666667,4,0,0.333333333,1,0,0,0,25.786875,29.49041667,36.8975,2,2.333333333,3,32.065,67.67849,138.90547,1,1.316666667,1.95,5.889552065
1420,4.04384114,23.00014007,0.528544703,717.87,1799.922,3743,15,16.796,22.39,5.5769,8.643684,10.36001,2.993237174,0.786783487,119.6,16,25.2,57,11,57.6,88,388.36,834.416,1814,3,10.8,16,3,3.8,6,105,138.4,207,1.1,2.04,2.58,2,2,2,0,2.4,4,0,0.4,1,0,0,0,22.235,27.298625,36.8975,2,2.4,3,32.065,56.0112764,138.90547,1,1.31,1.95,6.147528139
1421,6.227737434,26.38145309,0.553426786,958,1886.333333,3743,16.42,18.41,22.39,5.5769,8.36056,9.75239,3.238883912,0.825389988,74,34,41.66666667,57,13,63.66666667,89,494,727,1193,3,11.66666667,16,4,4.666666667,6,120,149,207,1.1,2.066666667,2.55,2,2,2,0,2.666666667,4,1,7,10,0,0,0,25.92,29.57916667,36.8975,2,2.333333333,3,78.96,98.94182333,138.90547,1.15,1.416666667,1.95,4.996516225
1422,6.752279503,32.30649882,0.557652881,1261,2088.333333,3743,20.46,21.10333333,22.39,5.5769,7.865366667,9.0096,3.478526407,0.850359795,166,52,53.66666667,57,13,64.33333333,90,722.66,879.44,1193,3,11.66666667,16,5,5.333333333,6,138,161,207,1.1,1.766666667,2.1,2,2,2,0,2.666666667,4,1,7,10,0,0,0,34.76333333,35.47472222,36.8975,2,2.333333333,3,127.6,131.36849,138.90547,1.4,1.583333333,1.95,4.481304422
1423,5.660250194,15.31211878,0.582816753,90.2,1437.688889,4912,9.38,17.59111111,22.39,5.5769,11.10605889,13.61805,2.55487022,0.760197914,76.55555556,8,22.66666667,57,13,66.44444444,87,54.8,623.4222222,2896,3,12,16,2,3.222222222,6,66,107.1111111,207,1.1,2.777777778,3.44,1,1.888888889,2,0,2.666666667,4,0,0.777777778,5,0,0,0,9.105,16.01277778,36.8975,2,2.333333333,3,15.9994,52.19414889,138.90547,0.6,0.994444444,1.95,7.141388174
1424,4.814071112,12.72981632,0.713963762,90.2,1257.647059,3743,10.64,17.52117647,23.78,5.139076,10.47628306,13.61805,2.447459595,0.865276022,91.05882353,8,16.58823529,57,2,60.52941176,87,54.8,558.7494118,1941,1,10.58823529,16,2,2.941176471,6,66,110.9411765,207,0.93,2.534117647,3.44,1,1.882352941,2,0,2.352941176,4,0,0.470588235,2,0,0,0,9.105,16.08245098,36.8975,1,2.176470588,3,15.9994,36.90502815,138.90547,0.6,1.041176471,1.95,7.067075717
1425,5.839900663,18.52835644,0.699825134,90.2,1551.32,3743,17.36,19.372,22.39,5.5769,10.40159,13.61805,2.627322584,0.620946565,84.8,8,27.6,57,13,57.4,87,54.8,510.08,1193,3,10.8,16,2,3.6,6,66,122.4,207,1.1,2.504,3.44,2,2,2,0,2.4,4,0,0.4,1,0,0,0,9.105,20.222,36.8975,2,2.4,3,15.9994,65.161828,138.90547,0.6,1.14,1.95,7.636566169
1426,6.5769684,14.39644366,0.593532085,90.2,1260.672727,3743,16.29,18.08,22.39,5.5769,11.01527182,13.61805,2.503973042,0.910146291,68.54545455,8,24.54545455,57,13,72.27272727,87,54.8,343.6145455,1193,3,13.27272727,16,2,3.272727273,6,66,104.9090909,207,1.1,2.745454545,3.44,2,2,2,0,2.909090909,4,0,2,10,0,0,0,9.105,18.55454545,36.8975,2,2.181818182,3,15.9994,57.02061273,138.90547,0.6,1,1.95,6.551681883
1427,5.625570595,13.02913276,0.638012485,90.2,1385.218182,3743,10.64,17.05272727,22.39,5.5769,10.92149,13.61805,2.447242474,0.861032435,78.18181818,8,19.45454545,57,13,65.54545455,87,54.8,604.6909091,1941,3,11.45454545,16,2,3.090909091,6,66,108.7272727,207,1.1,2.669090909,3.44,2,2,2,0,2.545454545,4,0,0.545454545,2,0,0,0,9.105,15.53727273,36.8975,2,2.363636364,3,15.9994,44.14006727,138.90547,0.6,0.990909091,1.95,7.776330362
1428,5.882585724,14.68512157,0.616884264,90.2,1589.218182,4682,14.02,17.66727273,22.39,5.5769,10.88617727,13.61805,2.520207925,0.909065273,78.18181818,8,22.72727273,57,13,65.72727273,87,54.8,638.6909091,2128,3,11.45454545,16,2,3.272727273,6,66,111.4545455,207,1.1,2.630909091,3.44,2,2,2,0,2.545454545,4,0,0.545454545,2,0,0,0,9.105,16.72,36.8975,2,2.363636364,3,15.9994,52.02315818,138.90547,0.6,1.018181818,1.95,8.049446452
1429,5.07258672,12.75809625,0.553290566,90.2,1327.914286,3743,10.64,16.74,22.39,5.5769,11.10886929,13.61805,2.383865107,0.816854911,79.35714286,8,17.42857143,57,13,69.5,87,54.8,603.4428571,1941,3,12.28571429,16,2,2.928571429,6,66,102.7857143,207,1.1,2.724285714,3.44,2,2,2,0,2.714285714,4,0,0.428571429,2,0,0,0,9.105,14.96857143,36.8975,2,2.285714286,3,15.9994,38.97321714,138.90547,0.6,0.942857143,1.95,7.633019217
1430,4.935180731,25.16833763,0.593484427,717.87,1927.922,3743,15.53,18.274,22.39,5.5769,8.446766,10.36001,3.124837115,0.788522785,119.6,16,32.4,57,13,58,88,388.36,710.216,1193,3,10.8,16,3,4.2,6,105,145.8,207,1.1,1.988,2.58,2,2,2,0,2.4,4,0,0.4,1,0,0,0,25.786875,30.231125,36.8975,2,2.4,3,32.065,74.801188,138.90547,1,1.38,1.95,6.242551713
1431,6.194405344,12.57415167,0.709797338,90.2,1407.073684,3743,10.64,17.35789474,22.39,5.5769,10.85308211,13.61805,2.478511354,0.824357248,79.05263158,8,20.52631579,57,13,64.47368421,87,54.8,592.2421053,1941,3,11.36842105,16,2,3.157894737,6,66,110.5263158,207,1.1,2.647368421,3.44,2,2,2,0,2.526315789,4,0,0.526315789,2,0,0,0,9.105,16.15368421,36.8975,2,2.368421053,3,15.9994,46.90608842,138.90547,0.6,1.010526316,1.95,7.738657071
1432,1.925666319,17.82004768,0.774181715,717.87,1162.956667,1615,13.02,17.44333333,23.78,5.139076,6.963601667,10.36001,2.843984607,0.959676725,176,3,10,16,1,30.33333333,88,370.87,404.3066667,453.69,1,6,16,2,2.666666667,3,105,133,166,0.93,1.496666667,2.58,1,1.333333333,2,0,1.333333333,4,0,0,0,0,0,0,16.59333333,23.87451389,29.24333333,1,1.333333333,2,6.941,20.66525643,32.065,1,1.416666667,1.8,3.411002623
1433,2.852130023,24.15663686,0.984138601,717.87,1097.956667,1615,13.02,28.10333333,55.76,4.177128,6.642952333,10.36001,3.112449901,0.958731322,176,3,18.66666667,37,1,31,88,312.46,384.8366667,453.69,1,6,16,2,3.333333333,5,105,151,220,0.82,1.46,2.58,1,1.333333333,2,0,1.333333333,4,0,0,0,0,0,0,16.59333333,44.36756944,90.7225,1,1.333333333,2,6.941,41.49126667,85.4678,1,1.6,2.35,3.282389925
1434,3.415787412,29.59869534,0.637774957,717.87,1517.435,5731,10.85,24.68875,55.76,4.177128,7.841948125,10.36001,3.124487687,0.704035063,149.5,3,26.75,73,1,51.125,88,312.46,740.25625,3290,1,9,16,2,3.75,6,105,144.75,220,0.82,1.805,2.58,1,1.625,2,0,2,4,0,0.375,3,0,1.75,14,16.59333333,39.91322917,90.7225,1,1.75,3,6.941,60.88556,180.94788,1,1.45,2.35,4.672595182
